DATASET;%TRAININGDATA;%DEFECTTRAIN;%DEFECTTEST;CLASSIFIER;TP;FP;TN;FN;PRECISION;RECALL;ROC;KAPPA
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;CostSensitiveLearning NaiveBayes;6;5;144;16;0.545454545;0.272727273;0.669463087;0.30393
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;CostSensitiveThreshold NaiveBayes;6;5;144;16;0.545454545;0.272727273;0.619585113;0.30393
AVRO UNDERSAMPLED RUN BEST FIRST ;0.032001985;0.542635659;0.347826087;IBK;6;5;10;2;0.545454545;0.75;0.683333333;0.38314
AVRO UNDERSAMPLED RUN BEST FIRST ;0.032001985;0.542635659;0.347826087;CostSensitiveLearning IBK;6;5;10;2;0.545454545;0.75;0.683333333;0.38314
AVRO UNDERSAMPLED RUN BEST FIRST ;0.032001985;0.542635659;0.347826087;CostSensitiveThreshold IBK;6;5;10;2;0.545454545;0.75;0.708333333;0.38314
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;CostSensitiveLearning NaiveBayes;6;5;144;16;0.545454545;0.272727273;0.626601586;0.30393
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;CostSensitiveThreshold NaiveBayes;6;5;144;16;0.545454545;0.272727273;0.619585113;0.30393
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;NaiveBayes;7;6;143;15;0.538461538;0.318181818;0.626601586;0.33660
BOOK RUN ;0.298962782;0.183673469;0.200455581;Random Forest;44;38;313;44;0.536585366;0.5;0.825757576;0.40201
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;CostSensitiveLearning NaiveBayes;8;7;65;9;0.533333333;0.470588235;0.824754902;0.39093
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;NaiveBayes;8;7;254;10;0.533333333;0.444444444;0.849723287;0.45275
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;CostSensitiveThreshold RandomForest;9;8;629;8;0.529411765;0.529411765;0.758426448;0.51685
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;Random Forest;163;147;204;11;0.525806452;0.936781609;0.878753643;0.43270
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;CostSensitiveLearning RandomForest;162;148;203;12;0.522580645;0.931034483;0.859432819;0.42552
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;CostSensitiveThreshold RandomForest;12;11;63;4;0.52173913;0.75;0.800675676;0.51334
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;CostSensitiveLearning NaiveBayes;12;11;271;19;0.52173913;0.387096774;0.857641272;0.39325
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;CostSensitiveThreshold NaiveBayes;12;11;271;19;0.52173913;0.387096774;0.674044841;0.39325
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;Random Forest;25;23;279;2;0.520833333;0.925925926;0.952415992;0.62754
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;NaiveBayes;122;113;508;31;0.519148936;0.797385621;0.88163725;0.51202
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;NaiveBayes;15;14;268;16;0.517241379;0.483870968;0.858098833;0.44706
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;CostSensitiveLearning NaiveBayes;389;367;32;27;0.514550265;0.935096154;0.76521231;0.01557
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;CostSensitiveThreshold NaiveBayes;389;367;32;27;0.514550265;0.935096154;0.507648328;0.01557
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;IBK;23;22;260;8;0.511111111;0.741935484;0.864905056;0.55281
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;CostSensitiveLearning IBK;23;22;260;8;0.511111111;0.741935484;0.864905056;0.55281
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;CostSensitiveThreshold IBK;23;22;260;8;0.511111111;0.741935484;0.83196065;0.55281
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;Random Forest;26;25;257;5;0.509803922;0.838709677;0.933310455;0.58274
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;IBK;109;105;516;44;0.509345794;0.712418301;0.818566933;0.47237
BOOK RUN ;0.432885906;0.188865398;0.076400679;IBK;43;42;502;2;0.505882353;0.955555556;0.94244281;0.62397
BOOK RUN ;0.432885906;0.188865398;0.076400679;CostSensitiveLearning IBK;43;42;502;2;0.505882353;0.955555556;0.94244281;0.62397
BOOK RUN ;0.432885906;0.188865398;0.076400679;CostSensitiveThreshold IBK;43;42;502;2;0.505882353;0.955555556;0.939174837;0.62397
AVRO RUN ;0.225254279;0.046255507;0.039130435;IBK;4;4;217;5;0.5;0.444444444;0.757164404;0.45035
AVRO RUN ;0.225254279;0.046255507;0.039130435;CostSensitiveLearning IBK;4;4;217;5;0.5;0.444444444;0.757164404;0.45035
AVRO RUN ;0.225254279;0.046255507;0.039130435;CostSensitiveThreshold IBK;4;4;217;5;0.5;0.444444444;0.713172448;0.45035
AVRO RUN ;0.407095014;0.042656917;0.029739777;IBK;1;1;260;7;0.5;0.125;0.729885057;0.19037
AVRO RUN ;0.407095014;0.042656917;0.029739777;CostSensitiveLearning IBK;1;1;260;7;0.5;0.125;0.729885057;0.19037
AVRO RUN ;0.407095014;0.042656917;0.029739777;CostSensitiveThreshold IBK;1;1;260;7;0.5;0.125;0.560584291;0.19037
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;NaiveBayes;2;2;4;7;0.5;0.222222222;0.481481481;-0.09756
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;CostSensitiveLearning NaiveBayes;2;2;4;7;0.5;0.222222222;0.481481481;-0.09756
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;CostSensitiveThreshold NaiveBayes;2;2;4;7;0.5;0.222222222;0.444444444;-0.09756
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;NaiveBayes;3;3;6;6;0.5;0.333333333;0.481481481;0.00000
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;IBK;5;5;4;4;0.5;0.555555556;0.5;0.00000
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;CostSensitiveLearning NaiveBayes;3;3;6;6;0.5;0.333333333;0.481481481;0.00000
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;CostSensitiveThreshold NaiveBayes;3;3;6;6;0.5;0.333333333;0.5;0.00000
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;CostSensitiveLearning IBK;5;5;4;4;0.5;0.555555556;0.5;0.00000
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;CostSensitiveThreshold IBK;5;5;4;4;0.5;0.555555556;0.5;0.00000
BOOK RUN ;0.165039658;0.247689464;0.104783599;CostSensitiveLearning RandomForest;2;2;391;44;0.5;0.043478261;0.84445182;0.06431
BOOK RUN ;0.612568639;0.155876494;0.025974026;CostSensitiveLearning RandomForest;4;4;596;12;0.5;0.25;0.914010417;0.32159
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;CostSensitiveLearning RandomForest;13;13;61;3;0.5;0.8125;0.874577703;0.51153
AVRO RUN BEST FIRST ;0.225254279;0.046255507;0.039130435;Random Forest;4;4;217;5;0.5;0.444444444;0.884615385;0.45035
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;Random Forest;5;5;4;4;0.5;0.555555556;0.543209877;0.00000
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;CostSensitiveLearning NaiveBayes;3;3;6;6;0.5;0.333333333;0.456790123;0.00000
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;CostSensitiveThreshold NaiveBayes;3;3;6;6;0.5;0.333333333;0.5;0.00000
AVRO UNDERSAMPLED RUN BEST FIRST ;0.026296204;0.566037736;0.434782609;Random Forest;6;6;7;4;0.5;0.6;0.646153846;0.13534
AVRO UNDERSAMPLED RUN BEST FIRST ;0.026296204;0.566037736;0.434782609;CostSensitiveThreshold RandomForest;1;1;12;9;0.5;0.1;0.511538462;0.02542
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;CostSensitiveLearning NaiveBayes;4;4;226;10;0.5;0.285714286;0.663509317;0.33593
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;CostSensitiveThreshold NaiveBayes;4;4;226;10;0.5;0.285714286;0.634161491;0.33593
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;CostSensitiveLearning RandomForest;1;1;392;45;0.5;0.02173913;0.820029871;0.03322
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;NaiveBayes;389;397;2;27;0.494910941;0.935096154;0.778189464;-0.06105
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;NaiveBayes;389;398;1;27;0.494282084;0.935096154;0.76521231;-0.06361
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;NaiveBayes;46;49;302;42;0.484210526;0.522727273;0.790954416;0.37204
BOOK RUN ;0.432885906;0.188865398;0.076400679;Random Forest;45;48;496;0;0.483870968;1;0.972977941;0.61224
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;Random Forest;102;112;509;51;0.476635514;0.666666667;0.879442813;0.42280
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;CostSensitiveLearning NaiveBayes;9;10;292;15;0.473684211;0.375;0.720888521;0.37815
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;CostSensitiveThreshold NaiveBayes;9;10;292;15;0.473684211;0.375;0.670943709;0.37815
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;CostSensitiveLearning IBK;43;49;495;2;0.467391304;0.955555556;0.940461601;0.58517
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;CostSensitiveThreshold IBK;43;49;495;2;0.467391304;0.955555556;0.932741013;0.58517
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;NaiveBayes;7;8;141;15;0.466666667;0.318181818;0.669463087;0.30598
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;NaiveBayes;7;8;64;10;0.466666667;0.411764706;0.825980392;0.31480
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;CostSensitiveLearning NaiveBayes;135;155;466;18;0.465517241;0.882352941;0.905612916;0.47312
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;CostSensitiveThreshold NaiveBayes;135;155;466;18;0.465517241;0.882352941;0.816377759;0.47312
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;CostSensitiveLearning RandomForest;12;14;60;4;0.461538462;0.75;0.86402027;0.45047
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;CostSensitiveLearning NaiveBayes;45;53;491;31;0.459183673;0.592105263;0.892064145;0.43990
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;CostSensitiveThreshold NaiveBayes;45;53;491;31;0.459183673;0.592105263;0.747339396;0.43990
BOOK OVERSAMPLED RUN BEST FIRST ;1.555216595;0.547273441;0.18537859;CostSensitiveLearning NaiveBayes;56;66;558;86;0.459016393;0.394366197;0.82348095;0.30520
BOOK OVERSAMPLED RUN BEST FIRST ;1.555216595;0.547273441;0.18537859;CostSensitiveThreshold NaiveBayes;56;66;558;86;0.459016393;0.394366197;0.644298483;0.30520
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;CostSensitiveLearning RandomForest;173;204;147;1;0.458885942;0.994252874;0.862732095;0.31917
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;IBK;43;51;493;2;0.457446809;0.955555556;0.940461601;0.57476
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;IBK;9;11;250;9;0.45;0.5;0.830034057;0.43534
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;CostSensitiveLearning IBK;9;11;250;9;0.45;0.5;0.830034057;0.43534
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;CostSensitiveThreshold IBK;9;11;250;9;0.45;0.5;0.728927203;0.43534
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;NaiveBayes;9;11;63;7;0.45;0.5625;0.807432432;0.37692
BOOK SMOTE RUN ;0.211104332;0.411849711;0.214;CostSensitiveThreshold RandomForest;69;85;308;38;0.448051948;0.644859813;0.714287413;0.36952
AVRO UNDERSAMPLED RUN ;0.021830811;0.579545455;0.5;Random Forest;4;5;4;5;0.444444444;0.444444444;0.475308642;-0.11111
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;NaiveBayes;8;10;62;9;0.444444444;0.470588235;0.824754902;0.32441
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;CostSensitiveLearning NaiveBayes;4;5;264;13;0.444444444;0.235294118;0.818062541;0.27798
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;CostSensitiveThreshold NaiveBayes;4;5;264;13;0.444444444;0.235294118;0.608353379;0.27798
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;CostSensitiveLearning RandomForest;4;5;595;12;0.444444444;0.25;0.94953125;0.30704
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;NaiveBayes;11;14;60;5;0.44;0.6875;0.813766892;0.40830
AVRO SMOTE RUN ;0.878690151;0.077075099;0.056074766;Random Forest;18;23;280;0;0.43902439;1;0.999541621;0.57722
BOOK RUN ;0.298962782;0.183673469;0.200455581;IBK;36;47;304;52;0.43373494;0.409090909;0.667896918;0.28117
BOOK RUN ;0.298962782;0.183673469;0.200455581;CostSensitiveLearning IBK;36;47;304;52;0.43373494;0.409090909;0.667896918;0.28117
BOOK RUN ;0.298962782;0.183673469;0.200455581;CostSensitiveThreshold IBK;36;47;304;52;0.43373494;0.409090909;0.637593888;0.28117
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;Random Forest;39;51;493;6;0.433333333;0.866666667;0.968892974;0.52989
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;CostSensitiveLearning NaiveBayes;12;16;266;19;0.428571429;0.387096774;0.86050103;0.34523
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;CostSensitiveThreshold NaiveBayes;12;16;266;19;0.428571429;0.387096774;0.665179593;0.34523
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;CostSensitiveLearning NaiveBayes;3;4;257;5;0.428571429;0.375;0.825191571;0.38287
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;CostSensitiveThreshold NaiveBayes;3;4;257;5;0.428571429;0.375;0.679837165;0.38287
AVRO RUN BEST FIRST ;0.473827834;0.040837696;0.028880866;CostSensitiveThreshold NaiveBayes;3;4;265;5;0.428571429;0.375;0.680065056;0.38338
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;NaiveBayes;3;4;5;6;0.428571429;0.333333333;0.456790123;-0.11111
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;NaiveBayes;9;12;290;15;0.428571429;0.375;0.720888521;0.35573
BOOK OVERSAMPLED RUN BEST FIRST ;1.555216595;0.547273441;0.18537859;NaiveBayes;103;140;484;39;0.423868313;0.725352113;0.82348095;0.39303
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;IBK;22;30;272;5;0.423076923;0.814814815;0.881959774;0.50330
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;CostSensitiveLearning IBK;22;30;272;5;0.423076923;0.814814815;0.881959774;0.50330
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;CostSensitiveThreshold IBK;22;30;272;5;0.423076923;0.814814815;0.857738533;0.50330
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;IBK;35;48;303;53;0.421686747;0.397727273;0.664805102;0.26665
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;CostSensitiveLearning IBK;35;48;303;53;0.421686747;0.397727273;0.664805102;0.26665
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;CostSensitiveThreshold IBK;35;48;303;53;0.421686747;0.397727273;0.630487568;0.26665
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;IBK;24;33;249;7;0.421052632;0.774193548;0.857412491;0.47855
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;CostSensitiveLearning IBK;24;33;249;7;0.421052632;0.774193548;0.857412491;0.47855
AVRO SMOTE RUN BEST FIRST ;0.638551228;0.074203574;0.099041534;CostSensitiveThreshold IBK;24;33;249;7;0.421052632;0.774193548;0.828586136;0.47855
AVRO UNDERSAMPLED RUN BEST FIRST ;0.032001985;0.542635659;0.347826087;Random Forest;5;7;8;3;0.416666667;0.625;0.7125;0.14179
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;NaiveBayes;5;7;155;21;0.416666667;0.192307692;0.737179487;0.19264
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;Random Forest;173;243;108;1;0.415865385;0.994252874;0.841127157;0.22355
BOOK OVERSAMPLED RUN ;1.041793777;0.660614934;0.419141914;CostSensitiveLearning NaiveBayes;365;518;10;16;0.413363533;0.958005249;0.86313181;-0.01948
BOOK OVERSAMPLED RUN ;1.041793777;0.660614934;0.419141914;CostSensitiveThreshold NaiveBayes;365;518;10;16;0.413363533;0.958005249;0.488472322;-0.01948
BOOK OVERSAMPLED RUN ;1.041793777;0.660614934;0.419141914;NaiveBayes;365;520;8;16;0.412429379;0.958005249;0.86313181;-0.02267
BOOK OVERSAMPLED RUN BEST FIRST ;1.041793777;0.660614934;0.419141914;NaiveBayes;363;521;7;18;0.410633484;0.952755906;0.80711644;-0.02871
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;NaiveBayes;13;19;283;14;0.40625;0.481481481;0.83382389;0.38602
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;CostSensitiveThreshold NaiveBayes;21;31;513;24;0.403846154;0.466666667;0.704840686;0.38240
AVRO SMOTE RUN ;0.424460432;0.081823495;0.064516129;NaiveBayes;8;12;249;10;0.4;0.444444444;0.838867603;0.37887
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;Random Forest;2;3;227;7;0.4;0.222222222;0.870048309;0.26597
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;NaiveBayes;2;3;251;8;0.4;0.2;0.794488189;0.24767
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;CostSensitiveLearning NaiveBayes;2;3;251;8;0.4;0.2;0.794488189;0.24767
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;CostSensitiveThreshold NaiveBayes;2;3;251;8;0.4;0.2;0.594094488;0.24767
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;CostSensitiveLearning NaiveBayes;9;14;60;7;0.391304348;0.5625;0.810810811;0.31867
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;CostSensitiveThreshold NaiveBayes;9;14;60;7;0.391304348;0.5625;0.686655405;0.31867
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;CostSensitiveLearning NaiveBayes;9;14;288;18;0.391304348;0.333333333;0.83382389;0.30773
AVRO SMOTE RUN BEST FIRST ;0.797072687;0.076563959;0.082066869;CostSensitiveThreshold NaiveBayes;9;14;288;18;0.391304348;0.333333333;0.643487859;0.30773
BOOK RUN BEST FIRST ;0.432885906;0.188865398;0.076400679;CostSensitiveLearning NaiveBayes;21;33;511;24;0.388888889;0.466666667;0.885130719;0.37189
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;NaiveBayes;5;8;261;12;0.384615385;0.294117647;0.818062541;0.29712
BOOK OVERSAMPLED RUN ;1.555216595;0.547273441;0.18537859;CostSensitiveLearning NaiveBayes;116;191;433;26;0.377850163;0.816901408;0.821325388;0.35258
BOOK OVERSAMPLED RUN ;1.555216595;0.547273441;0.18537859;CostSensitiveThreshold NaiveBayes;116;191;433;26;0.377850163;0.816901408;0.755405832;0.35258
AVRO RUN ;0.407095014;0.042656917;0.029739777;CostSensitiveLearning NaiveBayes;3;5;256;5;0.375;0.375;0.831657088;0.35584
AVRO RUN ;0.407095014;0.042656917;0.029739777;CostSensitiveThreshold NaiveBayes;3;5;256;5;0.375;0.375;0.677921456;0.35584
AVRO SMOTE RUN ;0.638551228;0.074203574;0.099041534;NaiveBayes;12;20;262;19;0.375;0.387096774;0.859871883;0.31170
AVRO RUN BEST FIRST ;0.473827834;0.040837696;0.028880866;CostSensitiveLearning NaiveBayes;3;5;264;5;0.375;0.375;0.725836431;0.35641
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;Random Forest;16;27;47;0;0.372093023;1;0.905405405;0.38231
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;Random Forest;15;26;48;1;0.365853659;0.9375;0.887668919;0.36354
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;CostSensitiveLearning NaiveBayes;4;7;275;12;0.363636364;0.25;0.850288121;0.26410
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;CostSensitiveThreshold NaiveBayes;4;7;275;12;0.363636364;0.25;0.612588652;0.26410
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;NaiveBayes;5;9;153;21;0.357142857;0.192307692;0.676638177;0.16961
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;CostSensitiveLearning NaiveBayes;5;9;153;21;0.357142857;0.192307692;0.676638177;0.16961
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;CostSensitiveThreshold NaiveBayes;5;9;153;21;0.357142857;0.192307692;0.568376068;0.16961
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;NaiveBayes;5;9;221;9;0.357142857;0.357142857;0.663509317;0.31801
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;NaiveBayes;5;9;273;11;0.357142857;0.3125;0.850288121;0.29816
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;CostSensitiveLearning NaiveBayes;22;41;352;24;0.349206349;0.47826087;0.781142826;0.32148
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;CostSensitiveLearning NaiveBayes;9;17;285;18;0.346153846;0.333333333;0.796970812;0.28179
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;CostSensitiveThreshold NaiveBayes;9;17;285;18;0.346153846;0.333333333;0.638520971;0.28179
BOOK RUN BEST FIRST ;0.165039658;0.247689464;0.104783599;CostSensitiveThreshold NaiveBayes;21;40;353;25;0.344262295;0.456521739;0.677370284;0.31010
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;IBK;15;29;45;1;0.340909091;0.9375;0.773648649;0.32365
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;CostSensitiveLearning IBK;15;29;45;1;0.340909091;0.9375;0.773648649;0.32365
BOOK UNDERSAMPLED RUN ;0.156497865;0.610136452;0.177777778;CostSensitiveThreshold IBK;15;29;45;1;0.340909091;0.9375;0.772804054;0.32365
AVRO RUN ;0.104440585;0.035629454;0.056962025;CostSensitiveLearning NaiveBayes;2;4;145;7;0.333333333;0.222222222;0.554064131;0.23165
AVRO RUN ;0.104440585;0.035629454;0.056962025;CostSensitiveThreshold NaiveBayes;2;4;145;7;0.333333333;0.222222222;0.597688292;0.23165
AVRO RUN ;0.282312081;0.044815466;0.037656904;Random Forest;1;2;228;8;0.333333333;0.111111111;0.878743961;0.15068
AVRO RUN ;0.34160258;0.043572985;0.037878788;CostSensitiveLearning NaiveBayes;1;2;252;9;0.333333333;0.1;0.794488189;0.13879
AVRO RUN ;0.34160258;0.043572985;0.037878788;CostSensitiveThreshold NaiveBayes;1;2;252;9;0.333333333;0.1;0.546062992;0.13879
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;CostSensitiveThreshold NaiveBayes;5;10;259;12;0.333333333;0.294117647;0.628471463;0.27193
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;CostSensitiveLearning NaiveBayes;9;18;284;15;0.333333333;0.375;0.849751656;0.29824
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;CostSensitiveThreshold NaiveBayes;9;18;284;15;0.333333333;0.375;0.657698675;0.29824
AVRO RUN BEST FIRST ;0.104440585;0.035629454;0.056962025;CostSensitiveLearning NaiveBayes;2;4;145;7;0.333333333;0.222222222;0.587621178;0.23165
AVRO RUN BEST FIRST ;0.104440585;0.035629454;0.056962025;CostSensitiveThreshold NaiveBayes;2;4;145;7;0.333333333;0.222222222;0.597688292;0.23165
AVRO RUN BEST FIRST ;0.143636815;0.041450777;0.056962025;CostSensitiveLearning NaiveBayes;2;4;145;7;0.333333333;0.222222222;0.602908277;0.23165
AVRO RUN BEST FIRST ;0.143636815;0.041450777;0.056962025;CostSensitiveThreshold NaiveBayes;2;4;145;7;0.333333333;0.222222222;0.597688292;0.23165
AVRO RUN BEST FIRST ;0.182833044;0.044776119;0.052631579;CostSensitiveLearning NaiveBayes;2;4;158;7;0.333333333;0.222222222;0.637174211;0.23443
AVRO RUN BEST FIRST ;0.182833044;0.044776119;0.052631579;CostSensitiveThreshold NaiveBayes;2;4;158;7;0.333333333;0.222222222;0.598765432;0.23443
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;NaiveBayes;3;6;255;5;0.333333333;0.375;0.825191571;0.33190
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;CostSensitiveThreshold RandomForest;4;8;592;12;0.333333333;0.25;0.618333333;0.26945
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;IBK;15;30;44;1;0.333333333;0.9375;0.766891892;0.31111
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;CostSensitiveLearning IBK;15;30;44;1;0.333333333;0.9375;0.766891892;0.31111
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;CostSensitiveThreshold IBK;15;30;44;1;0.333333333;0.9375;0.766047297;0.31111
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;IBK;174;350;1;0;0.332061069;1;0.501424501;0.00189
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;CostSensitiveLearning IBK;174;350;1;0;0.332061069;1;0.501424501;0.00189
BOOK SMOTE RUN ;0.363636364;0.32885906;0.331428571;CostSensitiveThreshold IBK;174;350;1;0;0.332061069;1;0.501424501;0.00189
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;IBK;174;350;1;0;0.332061069;1;0.501424501;0.00189
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;CostSensitiveLearning IBK;174;350;1;0;0.332061069;1;0.501424501;0.00189
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;CostSensitiveThreshold IBK;174;350;1;0;0.332061069;1;0.501424501;0.00189
